id,f1,f2,f3,f4,f5,f6,f7,f8,f9,label
2069,1,0,158,23,0,6,0.04,0,0.0,4
2070,0,0,102,15,0,0,0.0,0,0.0,5
2071,0,0,145,18,0,0,0.0,0,0.0,5
2072,1,0,66,11,0,2,0.03,1,0.02,1
2073,1,0,52,9,0,3,0.06,0,0.0,5
2074,1,0,49,8,0,2,0.04,1,0.02,5
2075,0,0,218,37,0,0,0.0,0,0.0,1
2076,1,0,99,18,0,5,0.05,0,0.0,5
2077,1,0,136,18,0,6,0.04,4,0.03,1
2078,0,0,180,26,0,0,0.0,0,0.0,5
2079,1,0,61,9,0,0,0.0,1,0.02,1
2080,0,0,47,6,0,0,0.0,0,0.0,5
2081,0,0,218,34,0,0,0.0,0,0.0,1
2082,0,0,49,9,0,0,0.0,0,0.0,5
2083,0,0,49,9,0,0,0.0,0,0.0,1
2084,1,0,497,83,0,7,0.01,8,0.02,2
2085,0,0,195,31,0,0,0.0,2,0.01,1
2086,0,0,105,17,0,0,0.0,1,0.01,1
2087,1,0,7,1,0,0,0.0,0,0.0,5
2088,0,0,43,8,0,0,0.0,0,0.0,1
2089,0,0,166,25,0,0,0.0,0,0.0,1
2090,1,0,105,16,0,5,0.05,0,0.0,1
2091,1,0,124,18,0,4,0.03,0,0.0,5
2092,0,0,60,9,0,0,0.0,0,0.0,5
2093,0,0,208,33,0,0,0.0,0,0.0,1
2094,0,0,87,16,1,0,0.0,1,0.01,3
2095,0,0,384,61,0,0,0.0,0,0.0,5
2096,1,0,31,5,0,4,0.13,0,0.0,5
2097,1,0,22,4,0,2,0.09,0,0.0,5
2098,0,0,98,12,0,0,0.0,0,0.0,5
2099,1,0,60,10,0,3,0.05,0,0.0,5
2100,0,0,128,18,0,0,0.0,4,0.03,5
2101,0,0,80,13,0,0,0.0,0,0.0,4
2102,0,0,377,58,0,0,0.0,0,0.0,1
2103,1,0,47,6,0,2,0.04,0,0.0,5
2104,0,0,58,10,0,0,0.0,0,0.0,5
2105,1,0,24,3,0,3,0.12,0,0.0,5
2106,0,0,128,20,0,0,0.0,0,0.0,1
2107,1,0,150,24,0,0,0.0,4,0.03,1
2108,1,0,10,2,0,0,0.0,0,0.0,5
2109,0,0,9,1,0,0,0.0,0,0.0,3
2110,1,0,54,6,0,2,0.04,0,0.0,1
2111,1,0,23,3,0,1,0.04,0,0.0,5
2112,1,0,46,6,0,2,0.04,0,0.0,3
2113,0,0,405,61,0,0,0.0,0,0.0,5
2114,1,0,62,9,0,5,0.08,0,0.0,5
2115,1,0,228,36,0,5,0.02,2,0.01,2
2116,0,0,85,12,0,0,0.0,2,0.02,5
2117,1,0,50,7,0,3,0.06,0,0.0,5
2118,0,0,22,4,0,0,0.0,0,0.0,4
2119,0,0,108,16,0,0,0.0,0,0.0,5
2120,1,0,206,28,0,7,0.03,0,0.0,1
2121,0,0,219,34,0,0,0.0,1,0.0,3
2122,0,0,31,4,0,0,0.0,0,0.0,3
2123,1,0,41,6,0,0,0.0,0,0.0,5
2124,0,0,71,11,0,0,0.0,0,0.0,1
2125,0,0,74,14,0,0,0.0,0,0.0,1
2126,1,0,149,18,0,1,0.01,2,0.01,3
2127,0,0,18,2,0,0,0.0,0,0.0,5
2128,1,0,83,10,0,5,0.06,0,0.0,5
2129,0,0,230,38,0,0,0.0,0,0.0,5
2130,0,0,119,15,0,0,0.0,0,0.0,5
2131,0,0,491,72,0,0,0.0,0,0.0,1
2132,0,0,194,31,0,0,0.0,0,0.0,1
2133,0,0,191,28,0,0,0.0,0,0.0,1
2134,0,0,80,13,0,0,0.0,1,0.01,5
2135,1,0,20,2,0,0,0.0,0,0.0,5
2136,0,0,59,10,0,0,0.0,0,0.0,1
2137,0,0,134,21,0,0,0.0,1,0.01,5
2138,0,0,9,1,0,0,0.0,0,0.0,1
2139,1,0,21,3,0,2,0.1,0,0.0,5
2140,0,0,35,5,0,0,0.0,0,0.0,5
2141,0,0,39,6,0,0,0.0,0,0.0,3
2142,1,0,136,20,0,4,0.03,0,0.0,1
2143,0,0,64,8,0,0,0.0,0,0.0,5
2144,0,0,382,55,0,0,0.0,0,0.0,1
2145,1,0,30,5,0,3,0.1,0,0.0,5
2146,0,0,63,9,0,0,0.0,0,0.0,5
2147,1,0,61,10,0,5,0.08,0,0.0,5
2148,1,0,53,7,0,3,0.06,0,0.0,1
2149,0,0,86,15,0,0,0.0,0,0.0,1
2150,1,0,33,4,0,0,0.0,0,0.0,5
2151,1,0,168,24,0,6,0.04,2,0.01,1
2152,1,0,180,27,1,0,0.0,2,0.01,1
2153,1,0,183,19,0,1,0.01,2,0.01,1
2154,0,0,84,15,0,0,0.0,1,0.01,1
2155,1,0,196,31,0,0,0.0,0,0.0,1
2156,0,0,105,16,0,0,0.0,0,0.0,1
2157,0,0,152,23,0,0,0.0,0,0.0,1
2158,1,0,18,3,0,0,0.0,0,0.0,5
2159,0,0,502,81,1,0,0.0,4,0.01,4
2160,1,0,273,43,0,7,0.03,0,0.0,1
2161,0,0,17,2,0,0,0.0,0,0.0,1
2162,1,0,67,11,0,4,0.06,0,0.0,5
2163,0,0,56,7,0,0,0.0,0,0.0,5
2164,1,0,84,11,0,3,0.04,0,0.0,1
2165,1,0,70,11,0,0,0.0,0,0.0,1
2166,1,0,16,2,0,0,0.0,0,0.0,5
2167,0,0,80,13,0,0,0.0,4,0.05,1
2168,0,0,159,24,0,0,0.0,0,0.0,3
2169,0,0,147,20,0,0,0.0,0,0.0,1
2170,1,0,144,20,0,8,0.06,2,0.01,5
2171,1,0,123,17,0,5,0.04,1,0.01,5
2172,1,0,29,4,0,3,0.1,0,0.0,5
2173,1,0,66,8,0,6,0.09,0,0.0,5
2174,1,0,145,22,0,6,0.04,1,0.01,5
2175,0,0,31,4,0,0,0.0,0,0.0,4
2176,0,0,16,3,0,0,0.0,0,0.0,1
2177,1,0,53,8,0,3,0.06,0,0.0,1
2178,0,0,82,13,0,0,0.0,0,0.0,5
2179,0,0,27,3,0,0,0.0,0,0.0,5
2180,0,0,206,28,0,0,0.0,0,0.0,2
2181,0,0,55,7,0,0,0.0,0,0.0,4
2182,1,0,25,3,0,2,0.08,0,0.0,5
2183,1,0,18,3,0,1,0.06,0,0.0,1
2184,1,0,55,9,0,2,0.04,0,0.0,1
2185,0,0,165,26,1,0,0.0,0,0.0,5
2186,0,0,80,12,0,0,0.0,0,0.0,1
2187,1,0,137,18,0,7,0.05,1,0.01,1
2188,1,0,91,11,0,6,0.07,0,0.0,4
2189,0,0,9,1,0,0,0.0,0,0.0,1
2190,1,0,7,1,0,0,0.0,0,0.0,5
2191,0,0,89,11,0,0,0.0,0,0.0,5
2192,0,0,232,36,0,0,0.0,2,0.01,3
2193,0,0,226,36,0,0,0.0,0,0.0,5
2194,1,0,134,21,0,2,0.01,2,0.01,1
2195,0,0,168,27,0,0,0.0,0,0.0,5
2196,0,0,214,35,0,0,0.0,5,0.02,3
2197,0,0,99,16,0,0,0.0,1,0.01,5
2198,1,0,38,3,0,0,0.0,2,0.05,1
2199,1,0,28,4,0,3,0.11,0,0.0,5
2200,0,0,260,42,0,0,0.0,4,0.02,4
2201,0,0,23,3,0,0,0.0,0,0.0,5
2202,0,0,100,14,0,0,0.0,0,0.0,1
2203,0,0,152,27,0,0,0.0,1,0.01,2
2204,0,0,69,11,0,0,0.0,0,0.0,3
2205,1,0,85,13,0,4,0.05,0,0.0,1
2206,0,0,175,24,0,0,0.0,0,0.0,4
2207,0,0,48,7,0,0,0.0,0,0.0,5
2208,1,0,22,3,0,1,0.05,0,0.0,5
2209,0,0,68,10,0,0,0.0,0,0.0,5
2210,1,0,235,34,0,7,0.03,0,0.0,5
2211,0,0,123,15,0,0,0.0,0,0.0,5
2212,0,0,378,56,0,0,0.0,2,0.01,1
2213,0,0,156,26,0,0,0.0,0,0.0,3
2214,1,0,24,4,0,1,0.04,0,0.0,1
2215,1,0,84,12,0,4,0.05,0,0.0,5
2216,1,0,29,4,0,4,0.14,0,0.0,5
2217,0,0,56,7,0,0,0.0,0,0.0,5
2218,0,0,92,16,0,0,0.0,0,0.0,4
2219,1,0,74,10,0,3,0.04,0,0.0,5
2220,0,0,17,2,0,0,0.0,0,0.0,5
2221,1,0,96,14,0,5,0.05,0,0.0,5
2222,1,0,68,10,0,3,0.04,0,0.0,1
2223,0,0,328,44,0,0,0.0,0,0.0,1
2224,1,0,175,24,0,4,0.02,0,0.0,3
2225,0,0,57,9,0,0,0.0,0,0.0,1
2226,1,0,131,15,0,2,0.02,0,0.0,3
2227,0,0,38,5,0,0,0.0,0,0.0,4
2228,1,0,123,19,0,6,0.05,1,0.01,1
2229,0,0,54,7,0,0,0.0,0,0.0,1
2230,0,0,84,11,0,0,0.0,2,0.02,1
2231,1,0,39,5,0,2,0.05,0,0.0,5
2232,1,0,63,10,0,6,0.1,0,0.0,5
2233,1,0,315,46,0,7,0.02,5,0.02,1
2234,1,0,95,12,0,3,0.03,0,0.0,1
2235,0,0,433,61,0,0,0.0,0,0.0,5
2236,0,0,62,8,0,0,0.0,0,0.0,5
2237,1,0,74,8,0,1,0.01,2,0.03,1
2238,1,0,58,7,0,3,0.05,0,0.0,5
2239,0,0,47,7,0,0,0.0,0,0.0,5
2240,0,0,112,15,0,0,0.0,0,0.0,1
2241,1,0,155,23,0,6,0.04,0,0.0,5
2242,0,0,56,8,0,0,0.0,0,0.0,1
2243,1,0,53,7,0,4,0.08,0,0.0,5
2244,0,0,9,2,0,0,0.0,0,0.0,1
2245,0,0,466,68,0,0,0.0,4,0.01,4
2246,1,0,30,4,0,0,0.0,0,0.0,1
2247,0,0,138,21,0,0,0.0,3,0.02,1
2248,1,0,37,5,0,1,0.03,0,0.0,1
2249,1,0,85,13,0,5,0.06,0,0.0,2
2250,1,0,52,7,0,4,0.08,0,0.0,5
2251,0,0,137,19,0,0,0.0,0,0.0,5
2252,0,0,84,12,0,0,0.0,0,0.0,4
2253,0,0,208,33,0,0,0.0,0,0.0,1
2254,1,0,69,9,0,3,0.04,0,0.0,5
2255,1,0,70,11,0,4,0.06,0,0.0,5
2256,1,0,36,6,0,2,0.06,1,0.03,5
2257,1,0,123,19,0,6,0.05,1,0.01,1
2258,1,0,9,1,0,1,0.11,0,0.0,3
2259,0,0,95,16,0,0,0.0,0,0.0,4
2260,1,0,83,12,0,5,0.06,0,0.0,5
2261,0,0,55,8,0,0,0.0,0,0.0,5
2262,1,0,227,32,0,6,0.03,0,0.0,3
2263,1,0,137,17,0,5,0.04,0,0.0,5
2264,0,0,55,10,0,0,0.0,0,0.0,2
2265,1,0,34,6,0,1,0.03,1,0.03,5
2266,0,0,328,47,0,0,0.0,3,0.01,1
2267,0,0,208,30,1,0,0.0,0,0.0,3
2268,1,0,112,15,0,6,0.05,0,0.0,5
2269,1,0,103,16,0,2,0.02,0,0.0,1
2270,0,0,152,23,0,0,0.0,0,0.0,5
2271,1,0,96,14,0,5,0.05,3,0.03,5
2272,1,0,66,11,0,1,0.02,0,0.0,1
2273,0,0,97,11,0,0,0.0,0,0.0,5
2274,1,0,41,5,0,0,0.0,0,0.0,1
2275,0,0,874,134,0,0,0.0,4,0.0,2
2276,1,0,141,19,0,4,0.03,0,0.0,5
2277,1,0,134,17,0,4,0.03,0,0.0,5
2278,0,0,12,2,0,0,0.0,0,0.0,1
2279,0,0,298,41,0,0,0.0,3,0.01,5
2280,1,0,63,9,0,5,0.08,0,0.0,3
2281,0,0,9,1,0,0,0.0,0,0.0,1
2282,1,0,82,11,0,3,0.04,0,0.0,1
2283,1,0,209,33,0,7,0.03,1,0.0,5
2284,1,0,44,5,0,1,0.02,0,0.0,1
2285,1,0,16,2,0,0,0.0,0,0.0,5
2286,0,0,45,8,3,0,0.0,0,0.0,2
2287,0,0,38,4,0,0,0.0,0,0.0,1
2288,1,0,70,10,0,3,0.04,0,0.0,4
2289,0,0,53,6,0,0,0.0,0,0.0,5
2290,0,0,280,43,3,0,0.0,0,0.0,1
2291,1,0,250,39,0,7,0.03,3,0.01,5
2292,1,0,22,3,0,1,0.05,0,0.0,1
2293,0,0,45,6,0,0,0.0,0,0.0,5
2294,0,0,269,47,0,0,0.0,4,0.01,4
2295,0,0,26,4,0,0,0.0,0,0.0,1
2296,0,0,125,20,0,0,0.0,0,0.0,1
2297,0,0,91,14,0,0,0.0,0,0.0,5
2298,1,0,44,7,0,1,0.02,1,0.02,5
2299,1,0,145,22,0,6,0.04,1,0.01,5
2300,0,0,225,31,0,0,0.0,0,0.0,1
2301,1,0,422,54,0,1,0.0,2,0.0,1
2302,1,0,250,36,0,5,0.02,0,0.0,1
2303,0,0,234,35,0,0,0.0,4,0.02,2
2304,1,0,101,17,0,4,0.04,3,0.03,2
2305,0,0,29,4,0,0,0.0,0,0.0,1
2306,1,0,90,13,0,4,0.04,1,0.01,4
2307,1,0,17,3,0,1,0.06,0,0.0,5
2308,1,0,9,1,0,0,0.0,0,0.0,2
2309,1,0,13,2,0,1,0.08,0,0.0,5
2310,0,0,195,29,0,0,0.0,0,0.0,1
2311,0,0,112,18,0,0,0.0,0,0.0,2
2312,0,0,35,5,0,0,0.0,0,0.0,1
2313,1,0,21,3,0,1,0.05,1,0.05,4
2314,0,0,71,10,0,0,0.0,0,0.0,5
2315,1,0,16,3,0,0,0.0,0,0.0,1
2316,1,0,135,20,0,4,0.03,0,0.0,1
2317,1,0,18,3,0,1,0.06,0,0.0,1
2318,0,0,172,24,0,0,0.0,0,0.0,1
2319,1,0,25,3,0,0,0.0,2,0.08,1
2320,0,0,58,8,0,0,0.0,0,0.0,4
2321,1,0,61,9,0,2,0.03,0,0.0,1
2322,0,0,62,10,0,0,0.0,1,0.02,5
2323,0,0,342,50,0,0,0.0,0,0.0,3
2324,1,0,76,10,0,0,0.0,0,0.0,1
2325,1,0,77,7,0,1,0.01,2,0.03,1
2326,0,0,62,11,0,0,0.0,0,0.0,1
2327,1,0,13,2,0,1,0.08,0,0.0,3
2328,1,0,111,16,0,6,0.05,1,0.01,5
2329,0,0,114,17,0,0,0.0,0,0.0,4
2330,0,0,69,8,0,0,0.0,0,0.0,5
2331,1,0,99,16,0,4,0.04,1,0.01,1
2332,1,0,20,3,0,2,0.1,0,0.0,5
2333,0,0,43,7,0,0,0.0,0,0.0,1
2334,0,0,141,21,0,0,0.0,0,0.0,5
2335,1,0,42,6,0,2,0.05,0,0.0,1
2336,0,0,35,5,0,0,0.0,0,0.0,2
2337,1,0,18,3,0,1,0.06,0,0.0,5
2338,0,0,669,102,0,0,0.0,3,0.0,5
2339,1,0,11,1,0,0,0.0,0,0.0,4
2340,1,0,14,3,0,2,0.14,0,0.0,5
2341,1,0,62,10,0,3,0.05,0,0.0,3
2342,0,0,41,7,0,0,0.0,0,0.0,1
2343,1,0,57,7,0,5,0.09,0,0.0,5
2344,1,0,415,57,0,0,0.0,0,0.0,1
2345,0,0,157,21,0,0,0.0,0,0.0,1
2346,0,0,83,13,0,0,0.0,0,0.0,1
2347,1,0,62,8,0,3,0.05,0,0.0,5
2348,1,0,8,1,0,0,0.0,0,0.0,5
2349,1,0,17,2,0,0,0.0,0,0.0,5
2350,0,0,145,22,0,0,0.0,0,0.0,1
2351,1,0,66,9,0,3,0.05,0,0.0,1
2352,0,0,195,31,0,0,0.0,0,0.0,1
2353,0,0,262,41,0,0,0.0,0,0.0,5
2354,1,0,34,4,0,2,0.06,0,0.0,5
2355,0,0,19,3,0,0,0.0,0,0.0,5
2356,0,0,96,13,0,0,0.0,0,0.0,1
2357,0,0,78,10,0,0,0.0,0,0.0,5
2358,0,0,25,4,0,0,0.0,0,0.0,5
2359,1,0,109,16,0,2,0.02,3,0.03,1
2360,1,0,89,14,0,2,0.02,0,0.0,3
2361,1,0,234,33,0,5,0.02,4,0.02,2
2362,1,0,39,5,0,6,0.15,0,0.0,5
2363,1,0,69,9,0,7,0.1,0,0.0,5
2364,0,0,183,25,0,0,0.0,0,0.0,5
2365,1,0,92,12,0,1,0.01,2,0.02,1
2366,0,0,196,34,0,0,0.0,1,0.01,1
2367,1,0,7,1,0,0,0.0,0,0.0,2
2368,0,0,155,22,0,0,0.0,0,0.0,5
2369,1,0,26,6,0,0,0.0,4,0.15,3
2370,1,0,142,19,0,6,0.04,0,0.0,5
2371,1,0,21,3,0,3,0.14,0,0.0,5
2372,1,0,44,6,0,2,0.05,0,0.0,5
2373,0,0,99,13,1,0,0.0,0,0.0,5
2374,1,0,97,14,0,4,0.04,0,0.0,5
2375,1,0,32,6,0,3,0.09,0,0.0,5
2376,1,0,10,1,0,0,0.0,0,0.0,1
2377,0,0,434,72,0,0,0.0,4,0.01,1
2378,0,0,20,4,0,0,0.0,2,0.1,2
2379,0,0,270,39,0,0,0.0,0,0.0,4
2380,0,0,44,6,0,0,0.0,0,0.0,5
2381,0,0,96,13,0,0,0.0,0,0.0,1
2382,0,0,115,18,0,0,0.0,0,0.0,3
2383,0,0,70,9,0,0,0.0,0,0.0,1
2384,1,0,89,11,0,0,0.0,0,0.0,1
2385,1,0,62,9,0,0,0.0,0,0.0,3
2386,0,0,617,90,0,0,0.0,3,0.0,5
2387,1,0,37,5,0,0,0.0,0,0.0,1
2388,1,0,174,24,0,5,0.03,0,0.0,1
2389,1,0,41,5,0,3,0.07,0,0.0,1
2390,0,0,155,27,0,0,0.0,0,0.0,3
2391,0,0,99,14,3,0,0.0,0,0.0,5
2392,1,0,48,8,1,3,0.06,0,0.0,3
2393,1,0,62,8,0,4,0.06,0,0.0,5
2394,0,0,43,7,0,0,0.0,0,0.0,1
2395,1,0,86,14,0,3,0.03,1,0.01,1
2396,0,0,24,4,0,0,0.0,3,0.12,5
2397,0,0,246,35,0,0,0.0,0,0.0,4
2398,1,0,39,5,0,2,0.05,0,0.0,3
2399,1,0,24,4,0,2,0.08,0,0.0,5
2400,0,0,106,14,0,0,0.0,0,0.0,5
2401,0,0,466,68,0,0,0.0,4,0.01,4
2402,1,0,29,3,0,1,0.03,0,0.0,1
2403,1,0,36,5,0,2,0.06,0,0.0,1
2404,0,0,82,12,0,0,0.0,0,0.0,3
2405,0,0,31,4,0,0,0.0,0,0.0,5
2406,0,0,160,22,0,0,0.0,0,0.0,5
2407,1,0,44,6,0,1,0.02,0,0.0,5
2408,1,0,104,14,0,0,0.0,0,0.0,5
2409,1,0,22,3,0,0,0.0,0,0.0,1
2410,0,0,31,4,3,0,0.0,0,0.0,5
2411,0,0,250,38,0,0,0.0,0,0.0,3
2412,0,0,378,56,0,0,0.0,2,0.01,1
2413,0,0,148,20,0,0,0.0,0,0.0,1
2414,0,0,249,33,0,0,0.0,0,0.0,1
2415,0,0,30,5,0,0,0.0,0,0.0,3
2416,0,0,63,7,0,0,0.0,0,0.0,5
2417,0,0,19,2,0,0,0.0,0,0.0,1
2418,1,0,103,15,0,3,0.03,0,0.0,5
2419,1,0,16,2,0,1,0.06,0,0.0,5
2420,1,0,75,11,0,0,0.0,0,0.0,5
2421,0,0,44,5,0,0,0.0,0,0.0,5
2422,1,0,84,12,0,3,0.04,0,0.0,1
2423,0,0,368,51,0,0,0.0,2,0.01,3
2424,1,0,36,5,0,1,0.03,0,0.0,5
2425,0,0,256,39,0,0,0.0,0,0.0,4
2426,0,0,26,3,0,0,0.0,0,0.0,4
2427,0,0,64,10,0,0,0.0,2,0.03,1
2428,1,0,148,22,0,3,0.02,1,0.01,1
2429,0,0,49,8,0,0,0.0,0,0.0,1
2430,0,0,83,10,0,0,0.0,0,0.0,5
2431,1,0,276,41,1,8,0.03,0,0.0,1
2432,1,0,210,28,0,6,0.03,0,0.0,3
2433,1,0,18,2,0,2,0.11,0,0.0,1
2434,1,0,86,14,0,5,0.06,0,0.0,5
2435,0,0,85,11,0,0,0.0,0,0.0,4
2436,1,0,70,10,0,3,0.04,0,0.0,1
2437,0,0,86,15,0,0,0.0,3,0.03,1
2438,1,0,12,2,0,0,0.0,0,0.0,1
2439,1,0,101,14,0,1,0.01,0,0.0,5
2440,1,0,66,10,0,5,0.08,0,0.0,5
2441,1,0,30,5,0,0,0.0,0,0.0,2
2442,1,0,29,4,0,1,0.03,0,0.0,5
2443,0,0,60,8,0,0,0.0,0,0.0,1
2444,1,0,105,14,0,0,0.0,0,0.0,1
2445,0,0,22,3,0,0,0.0,0,0.0,5
2446,0,0,40,8,0,0,0.0,1,0.02,1
2447,0,0,19,3,0,0,0.0,0,0.0,5
2448,1,0,79,14,0,0,0.0,1,0.01,1
2449,1,0,11,2,0,0,0.0,0,0.0,1
2450,0,0,14,2,0,0,0.0,0,0.0,5
2451,1,0,61,9,0,3,0.05,0,0.0,2
2452,1,0,22,3,0,0,0.0,0,0.0,5
2453,1,0,13,2,0,0,0.0,0,0.0,3
2454,1,0,55,8,0,0,0.0,0,0.0,1
2455,1,0,240,34,0,7,0.03,0,0.0,1
2456,0,0,31,5,0,0,0.0,0,0.0,1
2457,0,0,218,34,0,0,0.0,5,0.02,2
2458,1,0,285,39,0,7,0.02,0,0.0,5
2459,1,0,9,2,0,1,0.11,0,0.0,3
2460,1,0,155,22,0,8,0.05,0,0.0,5
2461,0,0,28,4,0,0,0.0,0,0.0,5
2462,1,0,38,6,0,1,0.03,0,0.0,1
2463,1,0,8,1,0,0,0.0,0,0.0,5
2464,1,0,43,7,0,3,0.07,0,0.0,2
2465,1,0,155,19,0,2,0.01,0,0.0,3
2466,1,0,83,12,0,5,0.06,0,0.0,5
2467,0,0,32,4,0,0,0.0,0,0.0,1
2468,1,0,76,13,0,0,0.0,0,0.0,1
2469,0,0,12,2,0,0,0.0,0,0.0,1
2470,1,0,46,6,0,4,0.09,0,0.0,2
2471,0,0,126,20,0,0,0.0,0,0.0,3
2472,1,0,28,4,0,1,0.04,0,0.0,5
2473,1,0,64,9,0,4,0.06,0,0.0,1
2474,1,0,54,9,0,4,0.07,0,0.0,5
2475,0,0,173,24,0,0,0.0,0,0.0,1
2476,1,0,54,5,0,1,0.02,2,0.04,2
2477,1,0,21,3,0,1,0.05,0,0.0,5
2478,1,0,177,24,0,0,0.0,0,0.0,1
2479,1,0,27,4,0,3,0.11,0,0.0,5
2480,1,0,152,25,0,4,0.03,1,0.01,1
2481,1,0,72,10,0,6,0.08,0,0.0,5
2482,0,0,74,11,0,0,0.0,0,0.0,5
2483,1,0,128,21,0,2,0.02,0,0.0,1
2484,1,0,144,16,0,1,0.01,4,0.03,1
2485,1,0,64,7,0,2,0.03,0,0.0,2
2486,0,0,72,9,0,0,0.0,0,0.0,5
2487,0,0,241,37,0,0,0.0,0,0.0,1
2488,0,0,241,38,0,0,0.0,5,0.02,1
2489,1,0,43,6,0,3,0.07,0,0.0,5
2490,1,0,96,12,0,5,0.05,0,0.0,5
2491,0,0,103,17,0,0,0.0,0,0.0,3
2492,0,0,45,7,0,0,0.0,0,0.0,5
2493,0,0,8,1,0,0,0.0,0,0.0,5
2494,1,0,70,10,0,5,0.07,0,0.0,5
2495,0,0,180,27,1,0,0.0,0,0.0,1
2496,1,0,21,3,0,1,0.05,0,0.0,5
2497,1,0,31,5,0,0,0.0,1,0.03,2
2498,0,0,213,29,0,0,0.0,0,0.0,5
2499,1,0,107,16,0,6,0.06,0,0.0,5
2500,1,0,21,3,0,1,0.05,0,0.0,5
2501,1,0,35,5,0,1,0.03,0,0.0,3
2502,1,0,34,6,0,1,0.03,2,0.06,2
2503,0,0,105,15,0,0,0.0,0,0.0,5
2504,0,0,27,3,0,0,0.0,0,0.0,1
2505,0,0,92,12,0,0,0.0,0,0.0,5
2506,0,0,12,2,0,0,0.0,0,0.0,3
2507,0,0,19,2,0,0,0.0,0,0.0,4
2508,0,0,117,17,0,0,0.0,0,0.0,5
2509,0,0,35,6,0,0,0.0,0,0.0,2
2510,0,0,81,12,0,0,0.0,0,0.0,5
2511,0,0,124,22,0,0,0.0,0,0.0,3
2512,1,0,18,3,0,2,0.11,0,0.0,5
2513,0,0,491,72,0,0,0.0,0,0.0,1
2514,0,0,24,4,0,0,0.0,0,0.0,3
2515,1,0,106,17,0,2,0.02,1,0.01,1
2516,1,0,25,3,0,4,0.16,0,0.0,5
2517,1,0,20,3,0,2,0.1,0,0.0,5
2518,1,0,157,21,0,6,0.04,0,0.0,5
2519,1,0,35,5,0,4,0.11,0,0.0,5
2520,1,0,162,21,0,1,0.01,3,0.02,3
2521,1,0,109,17,0,0,0.0,0,0.0,1
2522,1,0,62,12,0,4,0.06,0,0.0,1
2523,0,0,83,14,0,0,0.0,0,0.0,5
2524,0,0,31,5,0,0,0.0,0,0.0,5
2525,0,0,95,13,0,0,0.0,0,0.0,5
2526,1,0,97,14,0,4,0.04,0,0.0,1
2527,1,0,91,11,0,6,0.07,0,0.0,1
2528,1,0,29,4,0,1,0.03,0,0.0,5
2529,0,0,95,13,0,0,0.0,0,0.0,5
2530,1,0,142,20,0,5,0.04,0,0.0,1
2531,1,0,85,12,0,1,0.01,0,0.0,1
2532,0,0,368,59,0,0,0.0,0,0.0,2
2533,1,0,102,15,0,5,0.05,0,0.0,5
2534,0,0,118,15,0,0,0.0,0,0.0,1
2535,0,0,189,28,0,0,0.0,0,0.0,2
2536,0,0,105,16,0,0,0.0,0,0.0,1
2537,0,0,153,20,0,0,0.0,0,0.0,1
2538,0,0,119,17,0,0,0.0,2,0.02,5
2539,1,0,114,16,0,4,0.04,0,0.0,5
2540,1,0,40,4,0,1,0.02,2,0.05,1
2541,1,0,45,6,0,1,0.02,0,0.0,1
2542,1,0,35,6,0,4,0.11,0,0.0,1
2543,1,0,403,62,0,0,0.0,0,0.0,1
2544,0,0,125,18,0,0,0.0,0,0.0,4
2545,0,0,19,3,0,0,0.0,0,0.0,4
2546,1,0,13,1,0,0,0.0,0,0.0,5
2547,1,0,90,12,0,3,0.03,0,0.0,1
2548,0,0,110,18,0,0,0.0,0,0.0,1
2549,1,0,46,6,0,3,0.07,0,0.0,5
2550,0,0,249,38,0,0,0.0,0,0.0,1
2551,0,0,166,27,0,0,0.0,0,0.0,1
2552,0,0,159,22,0,0,0.0,0,0.0,1
2553,0,0,14,2,0,0,0.0,0,0.0,3
2554,0,0,46,5,0,0,0.0,0,0.0,5
2555,0,0,21,3,0,0,0.0,0,0.0,1
2556,1,0,80,11,0,5,0.06,0,0.0,1
2557,0,0,32,4,0,0,0.0,0,0.0,5
2558,0,0,164,25,0,0,0.0,0,0.0,1
2559,1,0,21,3,0,1,0.05,0,0.0,5
2560,0,0,99,17,0,0,0.0,0,0.0,5
2561,0,0,277,43,0,0,0.0,0,0.0,1
2562,1,0,26,3,0,1,0.04,0,0.0,2
2563,1,0,92,13,0,1,0.01,0,0.0,5
2564,1,0,52,7,0,1,0.02,2,0.04,1
2565,0,0,88,12,0,0,0.0,0,0.0,1
2566,1,0,55,9,0,4,0.07,0,0.0,5
2567,0,0,143,20,1,0,0.0,0,0.0,1
2568,1,0,407,57,0,6,0.01,2,0.0,1
2569,0,0,415,60,1,0,0.0,1,0.0,1
2570,1,0,20,4,0,2,0.1,2,0.1,1
2571,1,0,157,21,0,6,0.04,0,0.0,5
2572,0,0,265,45,0,0,0.0,2,0.01,1
2573,0,0,163,28,0,0,0.0,0,0.0,1
2574,1,0,49,7,0,3,0.06,0,0.0,1
2575,0,0,19,2,0,0,0.0,0,0.0,5
2576,0,0,468,67,0,0,0.0,3,0.01,4
2577,0,0,40,7,0,0,0.0,0,0.0,5
2578,0,0,184,26,0,0,0.0,1,0.01,1
2579,0,0,54,7,0,0,0.0,0,0.0,5
2580,0,0,14,2,0,0,0.0,0,0.0,5
2581,1,0,30,4,0,4,0.13,0,0.0,5
2582,1,0,26,4,0,2,0.08,0,0.0,5
2583,0,0,182,26,0,0,0.0,0,0.0,2
2584,0,0,384,61,0,0,0.0,0,0.0,5
2585,1,0,56,7,0,5,0.09,0,0.0,1
